AllAngularAcc1,AllAngularAcc2,AllAngularAcc3,AllAngularAcc4,AllAngularAcc5,AllAngularAcc6
J1 (Rad/Sn^2),J2 (Rad/Sn^2),J3 (Rad/Sn^2),J4 (Rad/Sn^2),J5 (Rad/Sn^2),J6 (Rad/Sn^2)
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
-1.18968799510738e-16,-6.6755939814645,6.47954053499479,0.704148649555359,6.73408815901345,1.50095747459566
